================================================================================
PHASE 1 — FULL ENUMERATION OF 14/16 SIGNINGS BY LIFT HASH
================================================================================
vertices: 15
edges:    30
negatives target: 14
total signings:   145422675
cycle basis size: 16

... samples=1960000/145422675 ( 1.348%) cycle_sigs=16384 lift_hashes=1 rate=  7376.5/s elapsed=00:04:25 eta=05:24:08
... samples=1965000/145422675 ( 1.351%) cycle_sigs=16384 lift_hashes=1 rate=  7376.9/s elapsed=00:04:26 eta=05:24:06
... samples=1970000/145422675 ( 1.355%) cycle_sigs=16384 lift_hashes=1 rate=  7377.3/s elapsed=00:04:27 eta=05:24:05
... samples=1975000/145422675 ( 1.358%) cycle_sigs=16384 lift_hashes=1 rate=  7377.4/s elapsed=00:04:27 eta=05:24:04
... samples=1980000/145422675 ( 1.362%) cycle_sigs=16384 lift_hashes=1 rate=  7377.7/s elapsed=00:04:28 eta=05:24:02
... samples=1985000/145422675 ( 1.365%) cycle_sigs=16384 lift_hashes=1 rate=  7378.1/s elapsed=00:04:29 eta=05:24:01
... samples=1990000/145422675 ( 1.368%) cycle_sigs=16384 lift_hashes=1 rate=  7378.3/s elapsed=00:04:29 eta=05:23:59
... samples=1995000/145422675 ( 1.372%) cycle_sigs=16384 lift_hashes=1 rate=  7378.7/s elapsed=00:04:30 eta=05:23:58
... samples=2000000/145422675 ( 1.375%) cycle_sigs=16384 lift_hashes=1 rate=  7379.0/s elapsed=00:04:31 eta=05:23:56
... samples=2005000/145422675 ( 1.379%) cycle_sigs=16384 lift_hashes=1 rate=  7379.3/s elapsed=00:04:31 eta=05:23:55
... samples=2010000/145422675 ( 1.382%) cycle_sigs=16384 lift_hashes=1 rate=  7379.3/s elapsed=00:04:32 eta=05:23:54
... samples=2015000/145422675 ( 1.386%) cycle_sigs=16384 lift_hashes=1 rate=  7379.4/s elapsed=00:04:33 eta=05:23:53
... samples=2020000/145422675 ( 1.389%) cycle_sigs=16384 lift_hashes=1 rate=  7379.7/s elapsed=00:04:33 eta=05:23:52
... samples=2025000/145422675 ( 1.392%) cycle_sigs=16384 lift_hashes=1 rate=  7379.6/s elapsed=00:04:34 eta=05:23:51
... samples=2030000/145422675 ( 1.396%) cycle_sigs=16384 lift_hashes=1 rate=  7379.7/s elapsed=00:04:35 eta=05:23:50
... samples=2035000/145422675 ( 1.399%) cycle_sigs=16384 lift_hashes=1 rate=  7380.1/s elapsed=00:04:35 eta=05:23:49
... samples=2040000/145422675 ( 1.403%) cycle_sigs=16384 lift_hashes=1 rate=  7380.2/s elapsed=00:04:36 eta=05:23:47
... samples=2045000/145422675 ( 1.406%) cycle_sigs=17862 lift_hashes=1 rate=  7380.1/s elapsed=00:04:37 eta=05:23:47
... samples=2050000/145422675 ( 1.410%) cycle_sigs=19840 lift_hashes=1 rate=  7380.2/s elapsed=00:04:37 eta=05:23:46
... samples=2055000/145422675 ( 1.413%) cycle_sigs=21110 lift_hashes=1 rate=  7380.1/s elapsed=00:04:38 eta=05:23:46
... samples=2060000/145422675 ( 1.417%) cycle_sigs=22843 lift_hashes=1 rate=  7380.4/s elapsed=00:04:39 eta=05:23:44
... samples=2065000/145422675 ( 1.420%) cycle_sigs=25216 lift_hashes=1 rate=  7380.8/s elapsed=00:04:39 eta=05:23:43
... samples=2070000/145422675 ( 1.423%) cycle_sigs=26258 lift_hashes=1 rate=  7380.9/s elapsed=00:04:40 eta=05:23:42
... samples=2075000/145422675 ( 1.427%) cycle_sigs=27296 lift_hashes=1 rate=  7381.1/s elapsed=00:04:41 eta=05:23:40
... samples=2080000/145422675 ( 1.430%) cycle_sigs=27967 lift_hashes=1 rate=  7381.3/s elapsed=00:04:41 eta=05:23:39
... samples=2085000/145422675 ( 1.434%) cycle_sigs=28568 lift_hashes=1 rate=  7381.4/s elapsed=00:04:42 eta=05:23:38
... samples=2090000/145422675 ( 1.437%) cycle_sigs=28831 lift_hashes=1 rate=  7381.6/s elapsed=00:04:43 eta=05:23:37
... samples=2095000/145422675 ( 1.441%) cycle_sigs=29039 lift_hashes=1 rate=  7381.1/s elapsed=00:04:43 eta=05:23:38
... samples=2100000/145422675 ( 1.444%) cycle_sigs=29887 lift_hashes=1 rate=  7380.9/s elapsed=00:04:44 eta=05:23:38
... samples=2105000/145422675 ( 1.448%) cycle_sigs=30508 lift_hashes=1 rate=  7381.1/s elapsed=00:04:45 eta=05:23:36
... samples=2110000/145422675 ( 1.451%) cycle_sigs=30889 lift_hashes=1 rate=  7381.1/s elapsed=00:04:45 eta=05:23:36
... samples=2115000/145422675 ( 1.454%) cycle_sigs=31195 lift_hashes=1 rate=  7380.6/s elapsed=00:04:46 eta=05:23:36
... samples=2120000/145422675 ( 1.458%) cycle_sigs=31355 lift_hashes=1 rate=  7379.5/s elapsed=00:04:47 eta=05:23:38
... samples=2125000/145422675 ( 1.461%) cycle_sigs=31469 lift_hashes=1 rate=  7379.6/s elapsed=00:04:47 eta=05:23:37
... samples=2130000/145422675 ( 1.465%) cycle_sigs=31549 lift_hashes=1 rate=  7379.6/s elapsed=00:04:48 eta=05:23:37
... samples=2135000/145422675 ( 1.468%) cycle_sigs=31619 lift_hashes=1 rate=  7379.6/s elapsed=00:04:49 eta=05:23:36
... samples=2140000/145422675 ( 1.472%) cycle_sigs=31936 lift_hashes=1 rate=  7379.7/s elapsed=00:04:49 eta=05:23:35
... samples=2145000/145422675 ( 1.475%) cycle_sigs=32088 lift_hashes=1 rate=  7379.3/s elapsed=00:04:50 eta=05:23:36
... samples=2150000/145422675 ( 1.478%) cycle_sigs=32218 lift_hashes=1 rate=  7378.2/s elapsed=00:04:51 eta=05:23:38
... samples=2155000/145422675 ( 1.482%) cycle_sigs=32290 lift_hashes=1 rate=  7377.6/s elapsed=00:04:52 eta=05:23:39
... samples=2160000/145422675 ( 1.485%) cycle_sigs=32326 lift_hashes=1 rate=  7377.0/s elapsed=00:04:52 eta=05:23:40
... samples=2165000/145422675 ( 1.489%) cycle_sigs=32356 lift_hashes=1 rate=  7376.8/s elapsed=00:04:53 eta=05:23:40
... samples=2170000/145422675 ( 1.492%) cycle_sigs=32360 lift_hashes=1 rate=  7376.2/s elapsed=00:04:54 eta=05:23:40
... samples=2175000/145422675 ( 1.496%) cycle_sigs=32372 lift_hashes=1 rate=  7375.8/s elapsed=00:04:54 eta=05:23:41
... samples=2180000/145422675 ( 1.499%) cycle_sigs=32376 lift_hashes=1 rate=  7375.5/s elapsed=00:04:55 eta=05:23:41
... samples=2185000/145422675 ( 1.503%) cycle_sigs=32376 lift_hashes=1 rate=  7374.3/s elapsed=00:04:56 eta=05:23:43
... samples=2190000/145422675 ( 1.506%) cycle_sigs=32376 lift_hashes=1 rate=  7374.1/s elapsed=00:04:56 eta=05:23:43
... samples=2195000/145422675 ( 1.509%) cycle_sigs=32376 lift_hashes=1 rate=  7374.0/s elapsed=00:04:57 eta=05:23:43
... samples=2200000/145422675 ( 1.513%) cycle_sigs=32378 lift_hashes=1 rate=  7373.9/s elapsed=00:04:58 eta=05:23:42
... samples=2205000/145422675 ( 1.516%) cycle_sigs=32378 lift_hashes=1 rate=  7373.5/s elapsed=00:04:59 eta=05:23:43
... samples=2210000/145422675 ( 1.520%) cycle_sigs=32380 lift_hashes=1 rate=  7373.3/s elapsed=00:04:59 eta=05:23:43
... samples=2215000/145422675 ( 1.523%) cycle_sigs=32393 lift_hashes=1 rate=  7373.1/s elapsed=00:05:00 eta=05:23:43
... samples=2220000/145422675 ( 1.527%) cycle_sigs=32461 lift_hashes=1 rate=  7372.8/s elapsed=00:05:01 eta=05:23:43
... samples=2225000/145422675 ( 1.530%) cycle_sigs=32500 lift_hashes=1 rate=  7372.4/s elapsed=00:05:01 eta=05:23:43
... samples=2230000/145422675 ( 1.533%) cycle_sigs=32514 lift_hashes=1 rate=  7372.2/s elapsed=00:05:02 eta=05:23:43
... samples=2235000/145422675 ( 1.537%) cycle_sigs=32532 lift_hashes=1 rate=  7372.0/s elapsed=00:05:03 eta=05:23:43
... samples=2240000/145422675 ( 1.540%) cycle_sigs=32563 lift_hashes=1 rate=  7371.6/s elapsed=00:05:03 eta=05:23:43
... samples=2245000/145422675 ( 1.544%) cycle_sigs=32585 lift_hashes=1 rate=  7371.2/s elapsed=00:05:04 eta=05:23:43
... samples=2250000/145422675 ( 1.547%) cycle_sigs=32599 lift_hashes=1 rate=  7371.1/s elapsed=00:05:05 eta=05:23:43
... samples=2255000/145422675 ( 1.551%) cycle_sigs=32604 lift_hashes=1 rate=  7370.7/s elapsed=00:05:05 eta=05:23:43
... samples=2260000/145422675 ( 1.554%) cycle_sigs=32604 lift_hashes=1 rate=  7370.4/s elapsed=00:05:06 eta=05:23:43
... samples=2265000/145422675 ( 1.558%) cycle_sigs=32604 lift_hashes=1 rate=  7369.9/s elapsed=00:05:07 eta=05:23:44
... samples=2270000/145422675 ( 1.561%) cycle_sigs=32604 lift_hashes=1 rate=  7369.4/s elapsed=00:05:08 eta=05:23:45
... samples=2275000/145422675 ( 1.564%) cycle_sigs=32604 lift_hashes=1 rate=  7369.0/s elapsed=00:05:08 eta=05:23:45
... samples=2280000/145422675 ( 1.568%) cycle_sigs=32604 lift_hashes=1 rate=  7368.5/s elapsed=00:05:09 eta=05:23:46
... samples=2285000/145422675 ( 1.571%) cycle_sigs=32604 lift_hashes=1 rate=  7368.0/s elapsed=00:05:10 eta=05:23:46
... samples=2290000/145422675 ( 1.575%) cycle_sigs=32604 lift_hashes=1 rate=  7367.6/s elapsed=00:05:10 eta=05:23:47
... samples=2295000/145422675 ( 1.578%) cycle_sigs=32604 lift_hashes=1 rate=  7367.2/s elapsed=00:05:11 eta=05:23:47
... samples=2300000/145422675 ( 1.582%) cycle_sigs=32604 lift_hashes=1 rate=  7366.6/s elapsed=00:05:12 eta=05:23:48
... samples=2305000/145422675 ( 1.585%) cycle_sigs=32604 lift_hashes=1 rate=  7365.3/s elapsed=00:05:12 eta=05:23:51
... samples=2310000/145422675 ( 1.588%) cycle_sigs=32604 lift_hashes=1 rate=  7365.3/s elapsed=00:05:13 eta=05:23:50
... samples=2315000/145422675 ( 1.592%) cycle_sigs=32604 lift_hashes=1 rate=  7365.5/s elapsed=00:05:14 eta=05:23:49
... samples=2320000/145422675 ( 1.595%) cycle_sigs=32604 lift_hashes=1 rate=  7365.7/s elapsed=00:05:14 eta=05:23:48
... samples=2325000/145422675 ( 1.599%) cycle_sigs=32604 lift_hashes=1 rate=  7366.0/s elapsed=00:05:15 eta=05:23:46
... samples=2330000/145422675 ( 1.602%) cycle_sigs=32606 lift_hashes=1 rate=  7366.0/s elapsed=00:05:16 eta=05:23:46
... samples=2335000/145422675 ( 1.606%) cycle_sigs=32660 lift_hashes=1 rate=  7366.0/s elapsed=00:05:16 eta=05:23:45
... samples=2340000/145422675 ( 1.609%) cycle_sigs=32689 lift_hashes=1 rate=  7366.2/s elapsed=00:05:17 eta=05:23:44
... samples=2345000/145422675 ( 1.613%) cycle_sigs=32740 lift_hashes=1 rate=  7366.4/s elapsed=00:05:18 eta=05:23:42
... samples=2350000/145422675 ( 1.616%) cycle_sigs=32757 lift_hashes=1 rate=  7366.7/s elapsed=00:05:19 eta=05:23:41
... samples=2355000/145422675 ( 1.619%) cycle_sigs=32765 lift_hashes=1 rate=  7367.0/s elapsed=00:05:19 eta=05:23:40
... samples=2360000/145422675 ( 1.623%) cycle_sigs=32767 lift_hashes=1 rate=  7367.2/s elapsed=00:05:20 eta=05:23:38
... samples=2365000/145422675 ( 1.626%) cycle_sigs=32768 lift_hashes=1 rate=  7366.6/s elapsed=00:05:21 eta=05:23:39
... samples=2370000/145422675 ( 1.630%) cycle_sigs=32768 lift_hashes=1 rate=  7365.9/s elapsed=00:05:21 eta=05:23:40
... samples=2375000/145422675 ( 1.633%) cycle_sigs=32768 lift_hashes=1 rate=  7366.0/s elapsed=00:05:22 eta=05:23:39
... samples=2380000/145422675 ( 1.637%) cycle_sigs=32768 lift_hashes=1 rate=  7366.4/s elapsed=00:05:23 eta=05:23:38
... samples=2385000/145422675 ( 1.640%) cycle_sigs=32768 lift_hashes=1 rate=  7366.8/s elapsed=00:05:23 eta=05:23:36
... samples=2390000/145422675 ( 1.643%) cycle_sigs=32768 lift_hashes=1 rate=  7367.0/s elapsed=00:05:24 eta=05:23:35
... samples=2395000/145422675 ( 1.647%) cycle_sigs=32768 lift_hashes=1 rate=  7367.3/s elapsed=00:05:25 eta=05:23:33
... samples=2400000/145422675 ( 1.650%) cycle_sigs=32768 lift_hashes=1 rate=  7367.7/s elapsed=00:05:25 eta=05:23:32
... samples=2405000/145422675 ( 1.654%) cycle_sigs=32768 lift_hashes=1 rate=  7367.9/s elapsed=00:05:26 eta=05:23:30
... samples=2410000/145422675 ( 1.657%) cycle_sigs=32768 lift_hashes=1 rate=  7368.2/s elapsed=00:05:27 eta=05:23:29
... samples=2415000/145422675 ( 1.661%) cycle_sigs=32768 lift_hashes=1 rate=  7368.6/s elapsed=00:05:27 eta=05:23:27
... samples=2420000/145422675 ( 1.664%) cycle_sigs=32768 lift_hashes=1 rate=  7368.8/s elapsed=00:05:28 eta=05:23:26
... samples=2425000/145422675 ( 1.668%) cycle_sigs=32768 lift_hashes=1 rate=  7368.5/s elapsed=00:05:29 eta=05:23:26
... samples=2430000/145422675 ( 1.671%) cycle_sigs=32768 lift_hashes=1 rate=  7367.5/s elapsed=00:05:29 eta=05:23:28
... samples=2435000/145422675 ( 1.674%) cycle_sigs=32768 lift_hashes=1 rate=  7367.2/s elapsed=00:05:30 eta=05:23:28
... samples=2440000/145422675 ( 1.678%) cycle_sigs=32768 lift_hashes=1 rate=  7367.1/s elapsed=00:05:31 eta=05:23:28
... samples=2445000/145422675 ( 1.681%) cycle_sigs=32768 lift_hashes=1 rate=  7367.0/s elapsed=00:05:31 eta=05:23:27
... samples=2450000/145422675 ( 1.685%) cycle_sigs=32768 lift_hashes=1 rate=  7366.9/s elapsed=00:05:32 eta=05:23:27
... samples=2455000/145422675 ( 1.688%) cycle_sigs=32768 lift_hashes=1 rate=  7367.0/s elapsed=00:05:33 eta=05:23:26
... samples=2460000/145422675 ( 1.692%) cycle_sigs=32768 lift_hashes=1 rate=  7367.3/s elapsed=00:05:33 eta=05:23:24
... samples=2465000/145422675 ( 1.695%) cycle_sigs=32768 lift_hashes=1 rate=  7367.6/s elapsed=00:05:34 eta=05:23:23
... samples=2470000/145422675 ( 1.698%) cycle_sigs=32768 lift_hashes=1 rate=  7367.5/s elapsed=00:05:35 eta=05:23:23
... samples=2475000/145422675 ( 1.702%) cycle_sigs=32768 lift_hashes=1 rate=  7367.6/s elapsed=00:05:35 eta=05:23:22
... samples=2480000/145422675 ( 1.705%) cycle_sigs=32768 lift_hashes=1 rate=  7367.8/s elapsed=00:05:36 eta=05:23:20
... samples=2485000/145422675 ( 1.709%) cycle_sigs=32768 lift_hashes=1 rate=  7366.9/s elapsed=00:05:37 eta=05:23:22
... samples=2490000/145422675 ( 1.712%) cycle_sigs=32768 lift_hashes=1 rate=  7367.1/s elapsed=00:05:37 eta=05:23:21
... samples=2495000/145422675 ( 1.716%) cycle_sigs=32768 lift_hashes=1 rate=  7367.0/s elapsed=00:05:38 eta=05:23:20
... samples=2500000/145422675 ( 1.719%) cycle_sigs=32768 lift_hashes=1 rate=  7367.0/s elapsed=00:05:39 eta=05:23:20
... samples=2505000/145422675 ( 1.723%) cycle_sigs=32768 lift_hashes=1 rate=  7367.1/s elapsed=00:05:40 eta=05:23:19
... samples=2510000/145422675 ( 1.726%) cycle_sigs=32768 lift_hashes=1 rate=  7366.7/s elapsed=00:05:40 eta=05:23:19
... samples=2515000/145422675 ( 1.729%) cycle_sigs=32768 lift_hashes=1 rate=  7366.5/s elapsed=00:05:41 eta=05:23:19
... samples=2520000/145422675 ( 1.733%) cycle_sigs=32768 lift_hashes=1 rate=  7366.4/s elapsed=00:05:42 eta=05:23:19
... samples=2525000/145422675 ( 1.736%) cycle_sigs=32768 lift_hashes=1 rate=  7365.2/s elapsed=00:05:42 eta=05:23:21
... samples=2530000/145422675 ( 1.740%) cycle_sigs=32768 lift_hashes=1 rate=  7364.8/s elapsed=00:05:43 eta=05:23:22
... samples=2535000/145422675 ( 1.743%) cycle_sigs=32768 lift_hashes=1 rate=  7364.6/s elapsed=00:05:44 eta=05:23:21
... samples=2540000/145422675 ( 1.747%) cycle_sigs=32768 lift_hashes=1 rate=  7364.4/s elapsed=00:05:44 eta=05:23:21
... samples=2545000/145422675 ( 1.750%) cycle_sigs=32768 lift_hashes=1 rate=  7363.7/s elapsed=00:05:45 eta=05:23:23
... samples=2550000/145422675 ( 1.754%) cycle_sigs=32768 lift_hashes=1 rate=  7363.3/s elapsed=00:05:46 eta=05:23:23
... samples=2555000/145422675 ( 1.757%) cycle_sigs=32768 lift_hashes=1 rate=  7363.2/s elapsed=00:05:46 eta=05:23:23
... samples=2560000/145422675 ( 1.760%) cycle_sigs=32768 lift_hashes=1 rate=  7361.7/s elapsed=00:05:47 eta=05:23:26
... samples=2565000/145422675 ( 1.764%) cycle_sigs=32768 lift_hashes=1 rate=  7361.3/s elapsed=00:05:48 eta=05:23:26
... samples=2570000/145422675 ( 1.767%) cycle_sigs=32768 lift_hashes=1 rate=  7361.1/s elapsed=00:05:49 eta=05:23:26
... samples=2575000/145422675 ( 1.771%) cycle_sigs=32768 lift_hashes=1 rate=  7360.7/s elapsed=00:05:49 eta=05:23:26
... samples=2580000/145422675 ( 1.774%) cycle_sigs=32768 lift_hashes=1 rate=  7360.6/s elapsed=00:05:50 eta=05:23:26
... samples=2585000/145422675 ( 1.778%) cycle_sigs=32768 lift_hashes=1 rate=  7360.5/s elapsed=00:05:51 eta=05:23:25
... samples=2590000/145422675 ( 1.781%) cycle_sigs=32768 lift_hashes=1 rate=  7360.3/s elapsed=00:05:51 eta=05:23:25
... samples=2595000/145422675 ( 1.784%) cycle_sigs=32768 lift_hashes=1 rate=  7359.0/s elapsed=00:05:52 eta=05:23:28
... samples=2600000/145422675 ( 1.788%) cycle_sigs=32768 lift_hashes=1 rate=  7358.8/s elapsed=00:05:53 eta=05:23:28
... samples=2605000/145422675 ( 1.791%) cycle_sigs=32768 lift_hashes=1 rate=  7358.6/s elapsed=00:05:54 eta=05:23:28
... samples=2610000/145422675 ( 1.795%) cycle_sigs=32768 lift_hashes=1 rate=  7358.3/s elapsed=00:05:54 eta=05:23:28
... samples=2615000/145422675 ( 1.798%) cycle_sigs=32768 lift_hashes=1 rate=  7358.0/s elapsed=00:05:55 eta=05:23:28
... samples=2620000/145422675 ( 1.802%) cycle_sigs=32768 lift_hashes=1 rate=  7357.7/s elapsed=00:05:56 eta=05:23:28
... samples=2625000/145422675 ( 1.805%) cycle_sigs=32768 lift_hashes=1 rate=  7357.3/s elapsed=00:05:56 eta=05:23:28
... samples=2630000/145422675 ( 1.809%) cycle_sigs=32768 lift_hashes=1 rate=  7357.1/s elapsed=00:05:57 eta=05:23:28
... samples=2635000/145422675 ( 1.812%) cycle_sigs=32768 lift_hashes=1 rate=  7356.9/s elapsed=00:05:58 eta=05:23:28
... samples=2640000/145422675 ( 1.815%) cycle_sigs=32768 lift_hashes=1 rate=  7356.6/s elapsed=00:05:58 eta=05:23:28
... samples=2645000/145422675 ( 1.819%) cycle_sigs=32768 lift_hashes=1 rate=  7355.5/s elapsed=00:05:59 eta=05:23:31
... samples=2650000/145422675 ( 1.822%) cycle_sigs=32768 lift_hashes=1 rate=  7355.2/s elapsed=00:06:00 eta=05:23:31
... samples=2655000/145422675 ( 1.826%) cycle_sigs=32768 lift_hashes=1 rate=  7354.8/s elapsed=00:06:00 eta=05:23:31
... samples=2660000/145422675 ( 1.829%) cycle_sigs=32768 lift_hashes=1 rate=  7354.6/s elapsed=00:06:01 eta=05:23:31
... samples=2665000/145422675 ( 1.833%) cycle_sigs=32768 lift_hashes=1 rate=  7354.4/s elapsed=00:06:02 eta=05:23:31
... samples=2670000/145422675 ( 1.836%) cycle_sigs=32768 lift_hashes=1 rate=  7354.2/s elapsed=00:06:03 eta=05:23:30
... samples=2675000/145422675 ( 1.839%) cycle_sigs=32768 lift_hashes=1 rate=  7354.2/s elapsed=00:06:03 eta=05:23:30
... samples=2680000/145422675 ( 1.843%) cycle_sigs=32768 lift_hashes=1 rate=  7353.9/s elapsed=00:06:04 eta=05:23:30
... samples=2685000/145422675 ( 1.846%) cycle_sigs=32768 lift_hashes=1 rate=  7353.5/s elapsed=00:06:05 eta=05:23:30
... samples=2690000/145422675 ( 1.850%) cycle_sigs=32768 lift_hashes=1 rate=  7352.6/s elapsed=00:06:05 eta=05:23:32
... samples=2695000/145422675 ( 1.853%) cycle_sigs=32768 lift_hashes=1 rate=  7352.3/s elapsed=00:06:06 eta=05:23:32
... samples=2700000/145422675 ( 1.857%) cycle_sigs=32768 lift_hashes=1 rate=  7351.9/s elapsed=00:06:07 eta=05:23:32
... samples=2705000/145422675 ( 1.860%) cycle_sigs=32768 lift_hashes=1 rate=  7351.7/s elapsed=00:06:07 eta=05:23:32
... samples=2710000/145422675 ( 1.864%) cycle_sigs=32768 lift_hashes=1 rate=  7351.5/s elapsed=00:06:08 eta=05:23:32
... samples=2715000/145422675 ( 1.867%) cycle_sigs=32768 lift_hashes=1 rate=  7351.2/s elapsed=00:06:09 eta=05:23:32
... samples=2720000/145422675 ( 1.870%) cycle_sigs=32768 lift_hashes=1 rate=  7351.0/s elapsed=00:06:10 eta=05:23:32
... samples=2725000/145422675 ( 1.874%) cycle_sigs=32768 lift_hashes=1 rate=  7350.8/s elapsed=00:06:10 eta=05:23:32
... samples=2730000/145422675 ( 1.877%) cycle_sigs=32768 lift_hashes=1 rate=  7350.3/s elapsed=00:06:11 eta=05:23:33
... samples=2735000/145422675 ( 1.881%) cycle_sigs=32768 lift_hashes=1 rate=  7350.1/s elapsed=00:06:12 eta=05:23:33
... samples=2740000/145422675 ( 1.884%) cycle_sigs=32768 lift_hashes=1 rate=  7349.2/s elapsed=00:06:12 eta=05:23:34
... samples=2745000/145422675 ( 1.888%) cycle_sigs=32768 lift_hashes=1 rate=  7348.5/s elapsed=00:06:13 eta=05:23:35
... samples=2750000/145422675 ( 1.891%) cycle_sigs=32768 lift_hashes=1 rate=  7348.3/s elapsed=00:06:14 eta=05:23:35
... samples=2755000/145422675 ( 1.894%) cycle_sigs=32768 lift_hashes=1 rate=  7348.2/s elapsed=00:06:14 eta=05:23:35
... samples=2760000/145422675 ( 1.898%) cycle_sigs=32768 lift_hashes=1 rate=  7348.4/s elapsed=00:06:15 eta=05:23:34
... samples=2765000/145422675 ( 1.901%) cycle_sigs=32768 lift_hashes=1 rate=  7348.6/s elapsed=00:06:16 eta=05:23:32
... samples=2770000/145422675 ( 1.905%) cycle_sigs=32768 lift_hashes=1 rate=  7348.9/s elapsed=00:06:16 eta=05:23:31
... samples=2775000/145422675 ( 1.908%) cycle_sigs=32768 lift_hashes=1 rate=  7349.0/s elapsed=00:06:17 eta=05:23:30
... samples=2780000/145422675 ( 1.912%) cycle_sigs=32768 lift_hashes=1 rate=  7349.0/s elapsed=00:06:18 eta=05:23:29
... samples=2785000/145422675 ( 1.915%) cycle_sigs=32768 lift_hashes=1 rate=  7349.0/s elapsed=00:06:18 eta=05:23:29
... samples=2790000/145422675 ( 1.919%) cycle_sigs=32768 lift_hashes=1 rate=  7349.2/s elapsed=00:06:19 eta=05:23:27
... samples=2795000/145422675 ( 1.922%) cycle_sigs=32768 lift_hashes=1 rate=  7349.3/s elapsed=00:06:20 eta=05:23:26
... samples=2800000/145422675 ( 1.925%) cycle_sigs=32768 lift_hashes=1 rate=  7349.7/s elapsed=00:06:20 eta=05:23:25
... samples=2805000/145422675 ( 1.929%) cycle_sigs=32768 lift_hashes=1 rate=  7350.0/s elapsed=00:06:21 eta=05:23:23
... samples=2810000/145422675 ( 1.932%) cycle_sigs=32768 lift_hashes=1 rate=  7350.2/s elapsed=00:06:22 eta=05:23:22
... samples=2815000/145422675 ( 1.936%) cycle_sigs=32768 lift_hashes=1 rate=  7350.5/s elapsed=00:06:22 eta=05:23:20
... samples=2820000/145422675 ( 1.939%) cycle_sigs=32768 lift_hashes=1 rate=  7350.9/s elapsed=00:06:23 eta=05:23:19
... samples=2825000/145422675 ( 1.943%) cycle_sigs=32768 lift_hashes=1 rate=  7351.1/s elapsed=00:06:24 eta=05:23:18
... samples=2830000/145422675 ( 1.946%) cycle_sigs=32768 lift_hashes=1 rate=  7351.4/s elapsed=00:06:24 eta=05:23:16
... samples=2835000/145422675 ( 1.949%) cycle_sigs=32768 lift_hashes=1 rate=  7351.7/s elapsed=00:06:25 eta=05:23:15
... samples=2840000/145422675 ( 1.953%) cycle_sigs=32768 lift_hashes=1 rate=  7351.9/s elapsed=00:06:26 eta=05:23:14
... samples=2845000/145422675 ( 1.956%) cycle_sigs=32768 lift_hashes=1 rate=  7352.2/s elapsed=00:06:26 eta=05:23:12
... samples=2850000/145422675 ( 1.960%) cycle_sigs=32768 lift_hashes=1 rate=  7352.2/s elapsed=00:06:27 eta=05:23:11
... samples=2855000/145422675 ( 1.963%) cycle_sigs=32768 lift_hashes=1 rate=  7352.1/s elapsed=00:06:28 eta=05:23:11
... samples=2860000/145422675 ( 1.967%) cycle_sigs=32768 lift_hashes=1 rate=  7352.4/s elapsed=00:06:28 eta=05:23:10
... samples=2865000/145422675 ( 1.970%) cycle_sigs=32768 lift_hashes=1 rate=  7352.7/s elapsed=00:06:29 eta=05:23:08
... samples=2870000/145422675 ( 1.974%) cycle_sigs=32768 lift_hashes=1 rate=  7352.8/s elapsed=00:06:30 eta=05:23:07
... samples=2875000/145422675 ( 1.977%) cycle_sigs=32768 lift_hashes=1 rate=  7353.1/s elapsed=00:06:30 eta=05:23:06
... samples=2880000/145422675 ( 1.980%) cycle_sigs=32768 lift_hashes=1 rate=  7353.4/s elapsed=00:06:31 eta=05:23:04
... samples=2885000/145422675 ( 1.984%) cycle_sigs=32768 lift_hashes=1 rate=  7353.6/s elapsed=00:06:32 eta=05:23:03
... samples=2890000/145422675 ( 1.987%) cycle_sigs=32768 lift_hashes=1 rate=  7353.9/s elapsed=00:06:32 eta=05:23:01
... samples=2895000/145422675 ( 1.991%) cycle_sigs=32768 lift_hashes=1 rate=  7354.3/s elapsed=00:06:33 eta=05:23:00
... samples=2900000/145422675 ( 1.994%) cycle_sigs=32768 lift_hashes=1 rate=  7354.5/s elapsed=00:06:34 eta=05:22:59
... samples=2905000/145422675 ( 1.998%) cycle_sigs=32768 lift_hashes=1 rate=  7354.7/s elapsed=00:06:34 eta=05:22:57
... samples=2910000/145422675 ( 2.001%) cycle_sigs=32768 lift_hashes=1 rate=  7354.9/s elapsed=00:06:35 eta=05:22:56
... samples=2915000/145422675 ( 2.005%) cycle_sigs=32768 lift_hashes=1 rate=  7354.9/s elapsed=00:06:36 eta=05:22:55
... samples=2920000/145422675 ( 2.008%) cycle_sigs=32768 lift_hashes=1 rate=  7355.0/s elapsed=00:06:37 eta=05:22:54
... samples=2925000/145422675 ( 2.011%) cycle_sigs=32768 lift_hashes=1 rate=  7355.2/s elapsed=00:06:37 eta=05:22:53
... samples=2930000/145422675 ( 2.015%) cycle_sigs=32768 lift_hashes=1 rate=  7354.9/s elapsed=00:06:38 eta=05:22:53
... samples=2935000/145422675 ( 2.018%) cycle_sigs=32768 lift_hashes=1 rate=  7354.1/s elapsed=00:06:39 eta=05:22:55
... samples=2940000/145422675 ( 2.022%) cycle_sigs=32768 lift_hashes=1 rate=  7354.0/s elapsed=00:06:39 eta=05:22:54
... samples=2945000/145422675 ( 2.025%) cycle_sigs=32768 lift_hashes=1 rate=  7353.9/s elapsed=00:06:40 eta=05:22:54
